GEBIET_NAME,INDIKATOR_NAME,INDIKATOR_JAHR,INDIKATOR_VALUE
Bassersdorf,Scheidungen [Anz.],1996,17.0
Bassersdorf,Scheidungen [Anz.],1997,17.0
Bassersdorf,Scheidungen [Anz.],1998,21.0
Bassersdorf,Scheidungen [Anz.],1999,16.0
Bassersdorf,Scheidungen [Anz.],2000,12.0
Bassersdorf,Scheidungen [Anz.],2001,9.0
Bassersdorf,Scheidungen [Anz.],2002,19.0
Bassersdorf,Scheidungen [Anz.],2003,27.0
Bassersdorf,Scheidungen [Anz.],2004,28.0
Bassersdorf,Scheidungen [Anz.],2005,33.0
Bassersdorf,Scheidungen [Anz.],2006,20.0
Bassersdorf,Scheidungen [Anz.],2007,32.0
Bassersdorf,Scheidungen [Anz.],2008,30.0
Bassersdorf,Scheidungen [Anz.],2009,32.0
Bassersdorf,Scheidungen [Anz.],2010,31.0
Bassersdorf,Scheidungen [Anz.],2011,22.0
Bassersdorf,Scheidungen [Anz.],2012,27.0
Bassersdorf,Scheidungen [Anz.],2013,30.0
Bassersdorf,Scheidungen [Anz.],2014,27.0
Bassersdorf,Scheidungen [Anz.],2015,26.0
Bassersdorf,Scheidungen [Anz.],2016,29.0
Bassersdorf,Scheidungen [Anz.],2017,16.0
Bassersdorf,Scheidungen [Anz.],2018,31.0
Bassersdorf,Scheidungen [Anz.],2019,23.0
Bassersdorf,Scheidungen [Anz.],2020,22.0
Bassersdorf,Scheidungen [Anz.],2021,25.0
Bülach,Scheidungen [Anz.],1990,32.0
Bülach,Scheidungen [Anz.],1991,41.0
Bülach,Scheidungen [Anz.],1992,27.0
Bülach,Scheidungen [Anz.],1993,30.0
Bülach,Scheidungen [Anz.],1994,40.0
Bülach,Scheidungen [Anz.],1995,36.0
Bülach,Scheidungen [Anz.],1996,27.0
Bülach,Scheidungen [Anz.],1997,29.0
Bülach,Scheidungen [Anz.],1998,26.0
Bülach,Scheidungen [Anz.],1999,35.0
Bülach,Scheidungen [Anz.],2000,18.0
Bülach,Scheidungen [Anz.],2001,31.0
Bülach,Scheidungen [Anz.],2002,37.0
Bülach,Scheidungen [Anz.],2003,44.0
Bülach,Scheidungen [Anz.],2004,41.0
Bülach,Scheidungen [Anz.],2005,48.0
Bülach,Scheidungen [Anz.],2006,51.0
Bülach,Scheidungen [Anz.],2007,37.0
Bülach,Scheidungen [Anz.],2008,51.0
Bülach,Scheidungen [Anz.],2009,46.0
Bülach,Scheidungen [Anz.],2010,56.0
Bülach,Scheidungen [Anz.],2011,47.0
Bülach,Scheidungen [Anz.],2012,49.0
Bülach,Scheidungen [Anz.],2013,34.0
Bülach,Scheidungen [Anz.],2014,51.0
Bülach,Scheidungen [Anz.],2015,45.0
Bülach,Scheidungen [Anz.],2016,45.0
Bülach,Scheidungen [Anz.],2017,43.0
Bülach,Scheidungen [Anz.],2018,44.0
Bülach,Scheidungen [Anz.],2019,45.0
Bülach,Scheidungen [Anz.],2020,47.0
Bülach,Scheidungen [Anz.],2021,56.0
Dietlikon,Scheidungen [Anz.],1990,11.0
Dietlikon,Scheidungen [Anz.],1991,13.0
Dietlikon,Scheidungen [Anz.],1992,22.0
Dietlikon,Scheidungen [Anz.],1993,12.0
Dietlikon,Scheidungen [Anz.],1994,13.0
Dietlikon,Scheidungen [Anz.],1995,12.0
Dietlikon,Scheidungen [Anz.],1996,19.0
Dietlikon,Scheidungen [Anz.],1997,11.0
Dietlikon,Scheidungen [Anz.],1998,22.0
Dietlikon,Scheidungen [Anz.],1999,24.0
Dietlikon,Scheidungen [Anz.],2000,14.0
Dietlikon,Scheidungen [Anz.],2001,13.0
Dietlikon,Scheidungen [Anz.],2002,16.0
Dietlikon,Scheidungen [Anz.],2003,16.0
Dietlikon,Scheidungen [Anz.],2004,20.0
Dietlikon,Scheidungen [Anz.],2005,22.0
Dietlikon,Scheidungen [Anz.],2006,27.0
Dietlikon,Scheidungen [Anz.],2007,15.0
Dietlikon,Scheidungen [Anz.],2008,22.0
Dietlikon,Scheidungen [Anz.],2009,24.0
Dietlikon,Scheidungen [Anz.],2010,21.0
Dietlikon,Scheidungen [Anz.],2011,9.0
Dietlikon,Scheidungen [Anz.],2012,14.0
Dietlikon,Scheidungen [Anz.],2013,16.0
Dietlikon,Scheidungen [Anz.],2014,16.0
Dietlikon,Scheidungen [Anz.],2015,8.0
Dietlikon,Scheidungen [Anz.],2016,10.0
Dietlikon,Scheidungen [Anz.],2017,15.0
Dietlikon,Scheidungen [Anz.],2018,21.0
Dietlikon,Scheidungen [Anz.],2019,7.0
Dietlikon,Scheidungen [Anz.],2020,19.0
Dietlikon,Scheidungen [Anz.],2021,13.0
Eglisau,Scheidungen [Anz.],1990,3.0
Eglisau,Scheidungen [Anz.],1991,3.0
Eglisau,Scheidungen [Anz.],1992,6.0
Eglisau,Scheidungen [Anz.],1993,3.0
Eglisau,Scheidungen [Anz.],1994,7.0
Eglisau,Scheidungen [Anz.],1995,3.0
Eglisau,Scheidungen [Anz.],1996,3.0
Eglisau,Scheidungen [Anz.],1997,8.0
Eglisau,Scheidungen [Anz.],1998,1.0
Eglisau,Scheidungen [Anz.],1999,6.0
Eglisau,Scheidungen [Anz.],2000,7.0
Eglisau,Scheidungen [Anz.],2001,6.0
Eglisau,Scheidungen [Anz.],2002,5.0
Eglisau,Scheidungen [Anz.],2003,3.0
Eglisau,Scheidungen [Anz.],2004,7.0
Eglisau,Scheidungen [Anz.],2005,3.0
Eglisau,Scheidungen [Anz.],2006,4.0
Eglisau,Scheidungen [Anz.],2007,11.0
Eglisau,Scheidungen [Anz.],2008,7.0
Eglisau,Scheidungen [Anz.],2009,6.0
Eglisau,Scheidungen [Anz.],2010,17.0
Eglisau,Scheidungen [Anz.],2011,12.0
Eglisau,Scheidungen [Anz.],2012,13.0
Eglisau,Scheidungen [Anz.],2013,7.0
Eglisau,Scheidungen [Anz.],2014,5.0
Eglisau,Scheidungen [Anz.],2015,3.0
Eglisau,Scheidungen [Anz.],2016,8.0
Eglisau,Scheidungen [Anz.],2017,11.0
Eglisau,Scheidungen [Anz.],2018,13.0
Eglisau,Scheidungen [Anz.],2019,8.0
Eglisau,Scheidungen [Anz.],2020,11.0
Eglisau,Scheidungen [Anz.],2021,7.0
Embrach,Scheidungen [Anz.],1990,15.0
Embrach,Scheidungen [Anz.],1991,23.0
Embrach,Scheidungen [Anz.],1992,23.0
Embrach,Scheidungen [Anz.],1993,17.0
Embrach,Scheidungen [Anz.],1994,20.0
Embrach,Scheidungen [Anz.],1995,18.0
Embrach,Scheidungen [Anz.],1996,26.0
Embrach,Scheidungen [Anz.],1997,23.0
Embrach,Scheidungen [Anz.],1998,18.0
Embrach,Scheidungen [Anz.],1999,21.0
Embrach,Scheidungen [Anz.],2000,17.0
Embrach,Scheidungen [Anz.],2001,9.0
Embrach,Scheidungen [Anz.],2002,12.0
Embrach,Scheidungen [Anz.],2003,20.0
Embrach,Scheidungen [Anz.],2004,26.0
Embrach,Scheidungen [Anz.],2005,38.0
Embrach,Scheidungen [Anz.],2006,36.0
Embrach,Scheidungen [Anz.],2007,23.0
Embrach,Scheidungen [Anz.],2008,23.0
Embrach,Scheidungen [Anz.],2009,24.0
Embrach,Scheidungen [Anz.],2010,31.0
Embrach,Scheidungen [Anz.],2011,24.0
Embrach,Scheidungen [Anz.],2012,21.0
Embrach,Scheidungen [Anz.],2013,20.0
Embrach,Scheidungen [Anz.],2014,32.0
Embrach,Scheidungen [Anz.],2015,23.0
Embrach,Scheidungen [Anz.],2016,26.0
Embrach,Scheidungen [Anz.],2017,14.0
Embrach,Scheidungen [Anz.],2018,19.0
Embrach,Scheidungen [Anz.],2019,25.0
Embrach,Scheidungen [Anz.],2020,18.0
Embrach,Scheidungen [Anz.],2021,26.0
Freienstein-Teufen,Scheidungen [Anz.],1990,4.0
Freienstein-Teufen,Scheidungen [Anz.],1991,3.0
Freienstein-Teufen,Scheidungen [Anz.],1992,3.0
Freienstein-Teufen,Scheidungen [Anz.],1993,8.0
Freienstein-Teufen,Scheidungen [Anz.],1994,2.0
Freienstein-Teufen,Scheidungen [Anz.],1995,2.0
Freienstein-Teufen,Scheidungen [Anz.],1996,0.0
Freienstein-Teufen,Scheidungen [Anz.],1997,4.0
Freienstein-Teufen,Scheidungen [Anz.],1998,2.0
Freienstein-Teufen,Scheidungen [Anz.],1999,2.0
Freienstein-Teufen,Scheidungen [Anz.],2000,2.0
Freienstein-Teufen,Scheidungen [Anz.],2001,2.0
Freienstein-Teufen,Scheidungen [Anz.],2002,4.0
Freienstein-Teufen,Scheidungen [Anz.],2003,5.0
Freienstein-Teufen,Scheidungen [Anz.],2004,6.0
Freienstein-Teufen,Scheidungen [Anz.],2005,6.0
Freienstein-Teufen,Scheidungen [Anz.],2006,7.0
Freienstein-Teufen,Scheidungen [Anz.],2007,2.0
Freienstein-Teufen,Scheidungen [Anz.],2008,0.0
Freienstein-Teufen,Scheidungen [Anz.],2009,0.0
Freienstein-Teufen,Scheidungen [Anz.],2010,1.0
Freienstein-Teufen,Scheidungen [Anz.],2011,6.0
Freienstein-Teufen,Scheidungen [Anz.],2012,3.0
Freienstein-Teufen,Scheidungen [Anz.],2013,5.0
Freienstein-Teufen,Scheidungen [Anz.],2014,7.0
Freienstein-Teufen,Scheidungen [Anz.],2015,2.0
Freienstein-Teufen,Scheidungen [Anz.],2016,5.0
Freienstein-Teufen,Scheidungen [Anz.],2017,6.0
Freienstein-Teufen,Scheidungen [Anz.],2018,4.0
Freienstein-Teufen,Scheidungen [Anz.],2019,4.0
Freienstein-Teufen,Scheidungen [Anz.],2020,5.0
Freienstein-Teufen,Scheidungen [Anz.],2021,4.0
Glattfelden,Scheidungen [Anz.],1990,9.0
Glattfelden,Scheidungen [Anz.],1991,11.0
Glattfelden,Scheidungen [Anz.],1992,5.0
Glattfelden,Scheidungen [Anz.],1993,8.0
Glattfelden,Scheidungen [Anz.],1994,6.0
Glattfelden,Scheidungen [Anz.],1995,6.0
Glattfelden,Scheidungen [Anz.],1996,13.0
Glattfelden,Scheidungen [Anz.],1997,6.0
Glattfelden,Scheidungen [Anz.],1998,3.0
Glattfelden,Scheidungen [Anz.],1999,8.0
Glattfelden,Scheidungen [Anz.],2000,8.0
Glattfelden,Scheidungen [Anz.],2001,6.0
Glattfelden,Scheidungen [Anz.],2002,7.0
Glattfelden,Scheidungen [Anz.],2003,15.0
Glattfelden,Scheidungen [Anz.],2004,12.0
Glattfelden,Scheidungen [Anz.],2005,13.0
Glattfelden,Scheidungen [Anz.],2006,16.0
Glattfelden,Scheidungen [Anz.],2007,16.0
Glattfelden,Scheidungen [Anz.],2008,12.0
Glattfelden,Scheidungen [Anz.],2009,8.0
Glattfelden,Scheidungen [Anz.],2010,8.0
Glattfelden,Scheidungen [Anz.],2011,8.0
Glattfelden,Scheidungen [Anz.],2012,12.0
Glattfelden,Scheidungen [Anz.],2013,14.0
Glattfelden,Scheidungen [Anz.],2014,11.0
Glattfelden,Scheidungen [Anz.],2015,7.0
Glattfelden,Scheidungen [Anz.],2016,10.0
Glattfelden,Scheidungen [Anz.],2017,11.0
Glattfelden,Scheidungen [Anz.],2018,16.0
Glattfelden,Scheidungen [Anz.],2019,6.0
Glattfelden,Scheidungen [Anz.],2020,15.0
Glattfelden,Scheidungen [Anz.],2021,9.0
Hochfelden,Scheidungen [Anz.],1990,5.0
Hochfelden,Scheidungen [Anz.],1991,1.0
Hochfelden,Scheidungen [Anz.],1992,3.0
Hochfelden,Scheidungen [Anz.],1993,4.0
Hochfelden,Scheidungen [Anz.],1994,0.0
Hochfelden,Scheidungen [Anz.],1995,2.0
Hochfelden,Scheidungen [Anz.],1996,5.0
Hochfelden,Scheidungen [Anz.],1997,5.0
Hochfelden,Scheidungen [Anz.],1998,3.0
Hochfelden,Scheidungen [Anz.],1999,6.0
Hochfelden,Scheidungen [Anz.],2000,2.0
Hochfelden,Scheidungen [Anz.],2001,5.0
Hochfelden,Scheidungen [Anz.],2002,6.0
Hochfelden,Scheidungen [Anz.],2003,2.0
Hochfelden,Scheidungen [Anz.],2004,6.0
Hochfelden,Scheidungen [Anz.],2005,6.0
Hochfelden,Scheidungen [Anz.],2006,7.0
Hochfelden,Scheidungen [Anz.],2007,3.0
Hochfelden,Scheidungen [Anz.],2008,5.0
Hochfelden,Scheidungen [Anz.],2009,3.0
Hochfelden,Scheidungen [Anz.],2010,2.0
Hochfelden,Scheidungen [Anz.],2011,7.0
Hochfelden,Scheidungen [Anz.],2012,3.0
Hochfelden,Scheidungen [Anz.],2013,1.0
Hochfelden,Scheidungen [Anz.],2014,7.0
Hochfelden,Scheidungen [Anz.],2015,5.0
Hochfelden,Scheidungen [Anz.],2016,1.0
Hochfelden,Scheidungen [Anz.],2017,5.0
Hochfelden,Scheidungen [Anz.],2018,5.0
Hochfelden,Scheidungen [Anz.],2019,7.0
Hochfelden,Scheidungen [Anz.],2020,3.0
Hochfelden,Scheidungen [Anz.],2021,2.0
Höri,Scheidungen [Anz.],1990,5.0
Höri,Scheidungen [Anz.],1991,3.0
Höri,Scheidungen [Anz.],1992,4.0
Höri,Scheidungen [Anz.],1993,3.0
Höri,Scheidungen [Anz.],1994,3.0
Höri,Scheidungen [Anz.],1995,2.0
Höri,Scheidungen [Anz.],1996,3.0
Höri,Scheidungen [Anz.],1997,9.0
Höri,Scheidungen [Anz.],1998,5.0
Höri,Scheidungen [Anz.],1999,3.0
Höri,Scheidungen [Anz.],2000,3.0
Höri,Scheidungen [Anz.],2001,4.0
Höri,Scheidungen [Anz.],2002,6.0
Höri,Scheidungen [Anz.],2003,10.0
Höri,Scheidungen [Anz.],2004,6.0
Höri,Scheidungen [Anz.],2005,8.0
Höri,Scheidungen [Anz.],2006,4.0
Höri,Scheidungen [Anz.],2007,15.0
Höri,Scheidungen [Anz.],2008,6.0
Höri,Scheidungen [Anz.],2009,2.0
Höri,Scheidungen [Anz.],2010,9.0
Höri,Scheidungen [Anz.],2011,7.0
Höri,Scheidungen [Anz.],2012,6.0
Höri,Scheidungen [Anz.],2013,4.0
Höri,Scheidungen [Anz.],2014,5.0
Höri,Scheidungen [Anz.],2015,9.0
Höri,Scheidungen [Anz.],2016,5.0
Höri,Scheidungen [Anz.],2017,7.0
Höri,Scheidungen [Anz.],2018,4.0
Höri,Scheidungen [Anz.],2019,7.0
Höri,Scheidungen [Anz.],2020,6.0
Höri,Scheidungen [Anz.],2021,5.0
Hüntwangen,Scheidungen [Anz.],1990,2.0
Hüntwangen,Scheidungen [Anz.],1991,2.0
Hüntwangen,Scheidungen [Anz.],1992,1.0
Hüntwangen,Scheidungen [Anz.],1993,3.0
Hüntwangen,Scheidungen [Anz.],1994,1.0
Hüntwangen,Scheidungen [Anz.],1995,1.0
Hüntwangen,Scheidungen [Anz.],1996,1.0
Hüntwangen,Scheidungen [Anz.],1997,2.0
Hüntwangen,Scheidungen [Anz.],1998,3.0
Hüntwangen,Scheidungen [Anz.],1999,3.0
Hüntwangen,Scheidungen [Anz.],2000,1.0
Hüntwangen,Scheidungen [Anz.],2001,0.0
Hüntwangen,Scheidungen [Anz.],2002,4.0
Hüntwangen,Scheidungen [Anz.],2003,0.0
Hüntwangen,Scheidungen [Anz.],2004,2.0
Hüntwangen,Scheidungen [Anz.],2005,3.0
Hüntwangen,Scheidungen [Anz.],2006,1.0
Hüntwangen,Scheidungen [Anz.],2007,1.0
Hüntwangen,Scheidungen [Anz.],2008,4.0
Hüntwangen,Scheidungen [Anz.],2009,1.0
Hüntwangen,Scheidungen [Anz.],2010,5.0
Hüntwangen,Scheidungen [Anz.],2011,1.0
Hüntwangen,Scheidungen [Anz.],2012,1.0
Hüntwangen,Scheidungen [Anz.],2013,0.0
Hüntwangen,Scheidungen [Anz.],2014,2.0
Hüntwangen,Scheidungen [Anz.],2015,1.0
Hüntwangen,Scheidungen [Anz.],2016,1.0
Hüntwangen,Scheidungen [Anz.],2017,3.0
Hüntwangen,Scheidungen [Anz.],2018,
Hüntwangen,Scheidungen [Anz.],2019,
Hüntwangen,Scheidungen [Anz.],2020,1.0
Hüntwangen,Scheidungen [Anz.],2021,4.0
Kloten,Scheidungen [Anz.],1990,50.0
Kloten,Scheidungen [Anz.],1991,51.0
Kloten,Scheidungen [Anz.],1992,61.0
Kloten,Scheidungen [Anz.],1993,39.0
Kloten,Scheidungen [Anz.],1994,51.0
Kloten,Scheidungen [Anz.],1995,49.0
Kloten,Scheidungen [Anz.],1996,36.0
Kloten,Scheidungen [Anz.],1997,56.0
Kloten,Scheidungen [Anz.],1998,59.0
Kloten,Scheidungen [Anz.],1999,54.0
Kloten,Scheidungen [Anz.],2000,40.0
Kloten,Scheidungen [Anz.],2001,44.0
Kloten,Scheidungen [Anz.],2002,47.0
Kloten,Scheidungen [Anz.],2003,61.0
Kloten,Scheidungen [Anz.],2004,52.0
Kloten,Scheidungen [Anz.],2005,78.0
Kloten,Scheidungen [Anz.],2006,84.0
Kloten,Scheidungen [Anz.],2007,75.0
Kloten,Scheidungen [Anz.],2008,71.0
Kloten,Scheidungen [Anz.],2009,70.0
Kloten,Scheidungen [Anz.],2010,68.0
Kloten,Scheidungen [Anz.],2011,52.0
Kloten,Scheidungen [Anz.],2012,65.0
Kloten,Scheidungen [Anz.],2013,56.0
Kloten,Scheidungen [Anz.],2014,56.0
Kloten,Scheidungen [Anz.],2015,52.0
Kloten,Scheidungen [Anz.],2016,59.0
Kloten,Scheidungen [Anz.],2017,59.0
Kloten,Scheidungen [Anz.],2018,66.0
Kloten,Scheidungen [Anz.],2019,59.0
Kloten,Scheidungen [Anz.],2020,51.0
Kloten,Scheidungen [Anz.],2021,54.0
Lufingen,Scheidungen [Anz.],1990,1.0
Lufingen,Scheidungen [Anz.],1991,3.0
Lufingen,Scheidungen [Anz.],1992,4.0
Lufingen,Scheidungen [Anz.],1993,4.0
Lufingen,Scheidungen [Anz.],1994,3.0
Lufingen,Scheidungen [Anz.],1995,2.0
Lufingen,Scheidungen [Anz.],1996,3.0
Lufingen,Scheidungen [Anz.],1997,8.0
Lufingen,Scheidungen [Anz.],1998,1.0
Lufingen,Scheidungen [Anz.],1999,7.0
Lufingen,Scheidungen [Anz.],2000,1.0
Lufingen,Scheidungen [Anz.],2001,1.0
Lufingen,Scheidungen [Anz.],2002,4.0
Lufingen,Scheidungen [Anz.],2003,1.0
Lufingen,Scheidungen [Anz.],2004,1.0
Lufingen,Scheidungen [Anz.],2005,2.0
Lufingen,Scheidungen [Anz.],2006,6.0
Lufingen,Scheidungen [Anz.],2007,4.0
Lufingen,Scheidungen [Anz.],2008,5.0
Lufingen,Scheidungen [Anz.],2009,2.0
Lufingen,Scheidungen [Anz.],2010,4.0
Lufingen,Scheidungen [Anz.],2011,4.0
Lufingen,Scheidungen [Anz.],2012,1.0
Lufingen,Scheidungen [Anz.],2013,4.0
Lufingen,Scheidungen [Anz.],2014,2.0
Lufingen,Scheidungen [Anz.],2015,5.0
Lufingen,Scheidungen [Anz.],2016,3.0
Lufingen,Scheidungen [Anz.],2017,4.0
Lufingen,Scheidungen [Anz.],2018,7.0
Lufingen,Scheidungen [Anz.],2019,8.0
Lufingen,Scheidungen [Anz.],2020,1.0
Lufingen,Scheidungen [Anz.],2021,5.0
Nürensdorf,Scheidungen [Anz.],1990,11.0
Nürensdorf,Scheidungen [Anz.],1991,14.0
Nürensdorf,Scheidungen [Anz.],1992,8.0
Nürensdorf,Scheidungen [Anz.],1993,8.0
Nürensdorf,Scheidungen [Anz.],1994,3.0
Nürensdorf,Scheidungen [Anz.],1995,14.0
Nürensdorf,Scheidungen [Anz.],1996,8.0
Nürensdorf,Scheidungen [Anz.],1997,13.0
Nürensdorf,Scheidungen [Anz.],1998,7.0
Nürensdorf,Scheidungen [Anz.],1999,10.0
Nürensdorf,Scheidungen [Anz.],2000,10.0
Nürensdorf,Scheidungen [Anz.],2001,8.0
Nürensdorf,Scheidungen [Anz.],2002,10.0
Nürensdorf,Scheidungen [Anz.],2003,11.0
Nürensdorf,Scheidungen [Anz.],2004,17.0
Nürensdorf,Scheidungen [Anz.],2005,11.0
Nürensdorf,Scheidungen [Anz.],2006,15.0
Nürensdorf,Scheidungen [Anz.],2007,15.0
Nürensdorf,Scheidungen [Anz.],2008,13.0
Nürensdorf,Scheidungen [Anz.],2009,13.0
Nürensdorf,Scheidungen [Anz.],2010,19.0
Nürensdorf,Scheidungen [Anz.],2011,17.0
Nürensdorf,Scheidungen [Anz.],2012,16.0
Nürensdorf,Scheidungen [Anz.],2013,9.0
Nürensdorf,Scheidungen [Anz.],2014,13.0
Nürensdorf,Scheidungen [Anz.],2015,5.0
Nürensdorf,Scheidungen [Anz.],2016,20.0
Nürensdorf,Scheidungen [Anz.],2017,12.0
Nürensdorf,Scheidungen [Anz.],2018,18.0
Nürensdorf,Scheidungen [Anz.],2019,16.0
Nürensdorf,Scheidungen [Anz.],2020,6.0
Nürensdorf,Scheidungen [Anz.],2021,13.0
Oberembrach,Scheidungen [Anz.],1990,0.0
Oberembrach,Scheidungen [Anz.],1991,3.0
Oberembrach,Scheidungen [Anz.],1992,2.0
Oberembrach,Scheidungen [Anz.],1993,2.0
Oberembrach,Scheidungen [Anz.],1994,2.0
Oberembrach,Scheidungen [Anz.],1995,1.0
Oberembrach,Scheidungen [Anz.],1996,1.0
Oberembrach,Scheidungen [Anz.],1997,3.0
Oberembrach,Scheidungen [Anz.],1998,0.0
Oberembrach,Scheidungen [Anz.],1999,4.0
Oberembrach,Scheidungen [Anz.],2000,4.0
Oberembrach,Scheidungen [Anz.],2001,1.0
Oberembrach,Scheidungen [Anz.],2002,2.0
Oberembrach,Scheidungen [Anz.],2003,1.0
Oberembrach,Scheidungen [Anz.],2004,2.0
Oberembrach,Scheidungen [Anz.],2005,1.0
Oberembrach,Scheidungen [Anz.],2006,2.0
Oberembrach,Scheidungen [Anz.],2007,2.0
Oberembrach,Scheidungen [Anz.],2008,3.0
Oberembrach,Scheidungen [Anz.],2009,0.0
Oberembrach,Scheidungen [Anz.],2010,5.0
Oberembrach,Scheidungen [Anz.],2011,3.0
Oberembrach,Scheidungen [Anz.],2012,2.0
Oberembrach,Scheidungen [Anz.],2013,3.0
Oberembrach,Scheidungen [Anz.],2014,3.0
Oberembrach,Scheidungen [Anz.],2015,1.0
Oberembrach,Scheidungen [Anz.],2016,4.0
Oberembrach,Scheidungen [Anz.],2017,
Oberembrach,Scheidungen [Anz.],2018,
Oberembrach,Scheidungen [Anz.],2019,
Oberembrach,Scheidungen [Anz.],2020,2.0
Oberembrach,Scheidungen [Anz.],2021,1.0
Opfikon,Scheidungen [Anz.],1990,37.0
Opfikon,Scheidungen [Anz.],1991,54.0
Opfikon,Scheidungen [Anz.],1992,54.0
Opfikon,Scheidungen [Anz.],1993,40.0
Opfikon,Scheidungen [Anz.],1994,30.0
Opfikon,Scheidungen [Anz.],1995,27.0
Opfikon,Scheidungen [Anz.],1996,32.0
Opfikon,Scheidungen [Anz.],1997,49.0
Opfikon,Scheidungen [Anz.],1998,43.0
Opfikon,Scheidungen [Anz.],1999,44.0
Opfikon,Scheidungen [Anz.],2000,35.0
Opfikon,Scheidungen [Anz.],2001,28.0
Opfikon,Scheidungen [Anz.],2002,41.0
Opfikon,Scheidungen [Anz.],2003,46.0
Opfikon,Scheidungen [Anz.],2004,49.0
Opfikon,Scheidungen [Anz.],2005,59.0
Opfikon,Scheidungen [Anz.],2006,57.0
Opfikon,Scheidungen [Anz.],2007,70.0
Opfikon,Scheidungen [Anz.],2008,66.0
Opfikon,Scheidungen [Anz.],2009,58.0
Opfikon,Scheidungen [Anz.],2010,81.0
Opfikon,Scheidungen [Anz.],2011,72.0
Opfikon,Scheidungen [Anz.],2012,50.0
Opfikon,Scheidungen [Anz.],2013,69.0
Opfikon,Scheidungen [Anz.],2014,56.0
Opfikon,Scheidungen [Anz.],2015,49.0
Opfikon,Scheidungen [Anz.],2016,52.0
Opfikon,Scheidungen [Anz.],2017,43.0
Opfikon,Scheidungen [Anz.],2018,47.0
Opfikon,Scheidungen [Anz.],2019,42.0
Opfikon,Scheidungen [Anz.],2020,38.0
Opfikon,Scheidungen [Anz.],2021,55.0
Rafz,Scheidungen [Anz.],1990,5.0
Rafz,Scheidungen [Anz.],1991,2.0
Rafz,Scheidungen [Anz.],1992,3.0
Rafz,Scheidungen [Anz.],1993,4.0
Rafz,Scheidungen [Anz.],1994,2.0
Rafz,Scheidungen [Anz.],1995,6.0
Rafz,Scheidungen [Anz.],1996,7.0
Rafz,Scheidungen [Anz.],1997,11.0
Rafz,Scheidungen [Anz.],1998,6.0
Rafz,Scheidungen [Anz.],1999,9.0
Rafz,Scheidungen [Anz.],2000,6.0
Rafz,Scheidungen [Anz.],2001,5.0
Rafz,Scheidungen [Anz.],2002,4.0
Rafz,Scheidungen [Anz.],2003,9.0
Rafz,Scheidungen [Anz.],2004,3.0
Rafz,Scheidungen [Anz.],2005,10.0
Rafz,Scheidungen [Anz.],2006,7.0
Rafz,Scheidungen [Anz.],2007,14.0
Rafz,Scheidungen [Anz.],2008,8.0
Rafz,Scheidungen [Anz.],2009,9.0
Rafz,Scheidungen [Anz.],2010,6.0
Rafz,Scheidungen [Anz.],2011,9.0
Rafz,Scheidungen [Anz.],2012,12.0
Rafz,Scheidungen [Anz.],2013,6.0
Rafz,Scheidungen [Anz.],2014,11.0
Rafz,Scheidungen [Anz.],2015,6.0
Rafz,Scheidungen [Anz.],2016,10.0
Rafz,Scheidungen [Anz.],2017,10.0
Rafz,Scheidungen [Anz.],2018,8.0
Rafz,Scheidungen [Anz.],2019,12.0
Rafz,Scheidungen [Anz.],2020,10.0
Rafz,Scheidungen [Anz.],2021,11.0
Rorbas,Scheidungen [Anz.],1990,8.0
Rorbas,Scheidungen [Anz.],1991,6.0
Rorbas,Scheidungen [Anz.],1992,3.0
Rorbas,Scheidungen [Anz.],1993,4.0
Rorbas,Scheidungen [Anz.],1994,12.0
Rorbas,Scheidungen [Anz.],1995,5.0
Rorbas,Scheidungen [Anz.],1996,8.0
Rorbas,Scheidungen [Anz.],1997,2.0
Rorbas,Scheidungen [Anz.],1998,6.0
Rorbas,Scheidungen [Anz.],1999,5.0
Rorbas,Scheidungen [Anz.],2000,6.0
Rorbas,Scheidungen [Anz.],2001,4.0
Rorbas,Scheidungen [Anz.],2002,7.0
Rorbas,Scheidungen [Anz.],2003,9.0
Rorbas,Scheidungen [Anz.],2004,7.0
Rorbas,Scheidungen [Anz.],2005,10.0
Rorbas,Scheidungen [Anz.],2006,8.0
Rorbas,Scheidungen [Anz.],2007,12.0
Rorbas,Scheidungen [Anz.],2008,10.0
Rorbas,Scheidungen [Anz.],2009,11.0
Rorbas,Scheidungen [Anz.],2010,9.0
Rorbas,Scheidungen [Anz.],2011,3.0
Rorbas,Scheidungen [Anz.],2012,4.0
Rorbas,Scheidungen [Anz.],2013,9.0
Rorbas,Scheidungen [Anz.],2014,6.0
Rorbas,Scheidungen [Anz.],2015,3.0
Rorbas,Scheidungen [Anz.],2016,5.0
Rorbas,Scheidungen [Anz.],2017,6.0
Rorbas,Scheidungen [Anz.],2018,7.0
Rorbas,Scheidungen [Anz.],2019,7.0
Rorbas,Scheidungen [Anz.],2020,7.0
Rorbas,Scheidungen [Anz.],2021,7.0
Wallisellen,Scheidungen [Anz.],1990,25.0
Wallisellen,Scheidungen [Anz.],1991,30.0
Wallisellen,Scheidungen [Anz.],1992,24.0
Wallisellen,Scheidungen [Anz.],1993,23.0
Wallisellen,Scheidungen [Anz.],1994,22.0
Wallisellen,Scheidungen [Anz.],1995,37.0
Wallisellen,Scheidungen [Anz.],1996,18.0
Wallisellen,Scheidungen [Anz.],1997,31.0
Wallisellen,Scheidungen [Anz.],1998,30.0
