GEBIET_NAME,INDIKATOR_NAME,INDIKATOR_JAHR,INDIKATOR_VALUE
Aeugst a.A.,Bevölkerung [Pers.],1962,710
Aeugst a.A.,Bevölkerung [Pers.],1963,720
Aeugst a.A.,Bevölkerung [Pers.],1964,705
Aeugst a.A.,Bevölkerung [Pers.],1965,695
Aeugst a.A.,Bevölkerung [Pers.],1966,745
Aeugst a.A.,Bevölkerung [Pers.],1967,704
Aeugst a.A.,Bevölkerung [Pers.],1968,678
Aeugst a.A.,Bevölkerung [Pers.],1969,726
Aeugst a.A.,Bevölkerung [Pers.],1970,700
Aeugst a.A.,Bevölkerung [Pers.],1971,729
Aeugst a.A.,Bevölkerung [Pers.],1972,723
Aeugst a.A.,Bevölkerung [Pers.],1973,713
Aeugst a.A.,Bevölkerung [Pers.],1974,735
Aeugst a.A.,Bevölkerung [Pers.],1975,726
Aeugst a.A.,Bevölkerung [Pers.],1976,732
Aeugst a.A.,Bevölkerung [Pers.],1977,789
Aeugst a.A.,Bevölkerung [Pers.],1978,827
Aeugst a.A.,Bevölkerung [Pers.],1979,853
Aeugst a.A.,Bevölkerung [Pers.],1980,889
Aeugst a.A.,Bevölkerung [Pers.],1981,921
Aeugst a.A.,Bevölkerung [Pers.],1982,961
Aeugst a.A.,Bevölkerung [Pers.],1983,976
Aeugst a.A.,Bevölkerung [Pers.],1984,988
Aeugst a.A.,Bevölkerung [Pers.],1985,1034
Aeugst a.A.,Bevölkerung [Pers.],1986,1022
Aeugst a.A.,Bevölkerung [Pers.],1987,1054
Aeugst a.A.,Bevölkerung [Pers.],1988,1126
Aeugst a.A.,Bevölkerung [Pers.],1989,1158
Aeugst a.A.,Bevölkerung [Pers.],1990,1200
Aeugst a.A.,Bevölkerung [Pers.],1991,1237
Aeugst a.A.,Bevölkerung [Pers.],1992,1292
Aeugst a.A.,Bevölkerung [Pers.],1993,1316
Aeugst a.A.,Bevölkerung [Pers.],1994,1355
Aeugst a.A.,Bevölkerung [Pers.],1995,1382
Aeugst a.A.,Bevölkerung [Pers.],1996,1426
Aeugst a.A.,Bevölkerung [Pers.],1997,1445
Aeugst a.A.,Bevölkerung [Pers.],1998,1450
Aeugst a.A.,Bevölkerung [Pers.],1999,1498
Aeugst a.A.,Bevölkerung [Pers.],2000,1520
Aeugst a.A.,Bevölkerung [Pers.],2001,1502
Aeugst a.A.,Bevölkerung [Pers.],2002,1490
Aeugst a.A.,Bevölkerung [Pers.],2003,1542
Aeugst a.A.,Bevölkerung [Pers.],2004,1598
Aeugst a.A.,Bevölkerung [Pers.],2005,1606
Aeugst a.A.,Bevölkerung [Pers.],2006,1644
Aeugst a.A.,Bevölkerung [Pers.],2007,1701
Aeugst a.A.,Bevölkerung [Pers.],2008,1700
Aeugst a.A.,Bevölkerung [Pers.],2009,1737
Aeugst a.A.,Bevölkerung [Pers.],2010,1822
Aeugst a.A.,Bevölkerung [Pers.],2011,1911
Aeugst a.A.,Bevölkerung [Pers.],2012,1959
Aeugst a.A.,Bevölkerung [Pers.],2013,1970
Aeugst a.A.,Bevölkerung [Pers.],2014,1952
Aeugst a.A.,Bevölkerung [Pers.],2015,1986
Aeugst a.A.,Bevölkerung [Pers.],2016,1969
Aeugst a.A.,Bevölkerung [Pers.],2017,1934
Aeugst a.A.,Bevölkerung [Pers.],2018,1979
Aeugst a.A.,Bevölkerung [Pers.],2019,1981
Aeugst a.A.,Bevölkerung [Pers.],2020,2011
Aeugst a.A.,Bevölkerung [Pers.],2021,1986
Affoltern a.A.,Bevölkerung [Pers.],1962,5370
Affoltern a.A.,Bevölkerung [Pers.],1963,5753
Affoltern a.A.,Bevölkerung [Pers.],1964,6001
Affoltern a.A.,Bevölkerung [Pers.],1965,6303
Affoltern a.A.,Bevölkerung [Pers.],1966,6539
Affoltern a.A.,Bevölkerung [Pers.],1967,6660
Affoltern a.A.,Bevölkerung [Pers.],1968,6945
Affoltern a.A.,Bevölkerung [Pers.],1969,6997
Affoltern a.A.,Bevölkerung [Pers.],1970,7363
Affoltern a.A.,Bevölkerung [Pers.],1971,7325
Affoltern a.A.,Bevölkerung [Pers.],1972,7601
Affoltern a.A.,Bevölkerung [Pers.],1973,7682
Affoltern a.A.,Bevölkerung [Pers.],1974,7813
Affoltern a.A.,Bevölkerung [Pers.],1975,7669
Affoltern a.A.,Bevölkerung [Pers.],1976,7574
Affoltern a.A.,Bevölkerung [Pers.],1977,7578
Affoltern a.A.,Bevölkerung [Pers.],1978,7704
Affoltern a.A.,Bevölkerung [Pers.],1979,7766
Affoltern a.A.,Bevölkerung [Pers.],1980,7802
Affoltern a.A.,Bevölkerung [Pers.],1981,7984
Affoltern a.A.,Bevölkerung [Pers.],1982,8072
Affoltern a.A.,Bevölkerung [Pers.],1983,8242
Affoltern a.A.,Bevölkerung [Pers.],1984,8378
Affoltern a.A.,Bevölkerung [Pers.],1985,8393
Affoltern a.A.,Bevölkerung [Pers.],1986,8446
Affoltern a.A.,Bevölkerung [Pers.],1987,8576
Affoltern a.A.,Bevölkerung [Pers.],1988,8706
Affoltern a.A.,Bevölkerung [Pers.],1989,8949
Affoltern a.A.,Bevölkerung [Pers.],1990,9119
Affoltern a.A.,Bevölkerung [Pers.],1991,9207
Affoltern a.A.,Bevölkerung [Pers.],1992,9314
Affoltern a.A.,Bevölkerung [Pers.],1993,9221
Affoltern a.A.,Bevölkerung [Pers.],1994,9252
Affoltern a.A.,Bevölkerung [Pers.],1995,9343
Affoltern a.A.,Bevölkerung [Pers.],1996,9412
Affoltern a.A.,Bevölkerung [Pers.],1997,9464
Affoltern a.A.,Bevölkerung [Pers.],1998,9524
Affoltern a.A.,Bevölkerung [Pers.],1999,9732
Affoltern a.A.,Bevölkerung [Pers.],2000,9897
Affoltern a.A.,Bevölkerung [Pers.],2001,10035
Affoltern a.A.,Bevölkerung [Pers.],2002,10126
Affoltern a.A.,Bevölkerung [Pers.],2003,10258
Affoltern a.A.,Bevölkerung [Pers.],2004,10124
Affoltern a.A.,Bevölkerung [Pers.],2005,10133
Affoltern a.A.,Bevölkerung [Pers.],2006,10246
Affoltern a.A.,Bevölkerung [Pers.],2007,10374
Affoltern a.A.,Bevölkerung [Pers.],2008,10631
Affoltern a.A.,Bevölkerung [Pers.],2009,10705
Affoltern a.A.,Bevölkerung [Pers.],2010,11063
Affoltern a.A.,Bevölkerung [Pers.],2011,11140
Affoltern a.A.,Bevölkerung [Pers.],2012,11265
Affoltern a.A.,Bevölkerung [Pers.],2013,11342
Affoltern a.A.,Bevölkerung [Pers.],2014,11540
Affoltern a.A.,Bevölkerung [Pers.],2015,11695
Affoltern a.A.,Bevölkerung [Pers.],2016,11868
Affoltern a.A.,Bevölkerung [Pers.],2017,12080
Affoltern a.A.,Bevölkerung [Pers.],2018,12201
Affoltern a.A.,Bevölkerung [Pers.],2019,12309
Affoltern a.A.,Bevölkerung [Pers.],2020,12246
Affoltern a.A.,Bevölkerung [Pers.],2021,12358
Bonstetten,Bevölkerung [Pers.],1962,1220
Bonstetten,Bevölkerung [Pers.],1963,1279
Bonstetten,Bevölkerung [Pers.],1964,1350
Bonstetten,Bevölkerung [Pers.],1965,1380
Bonstetten,Bevölkerung [Pers.],1966,1353
Bonstetten,Bevölkerung [Pers.],1967,1420
Bonstetten,Bevölkerung [Pers.],1968,1528
Bonstetten,Bevölkerung [Pers.],1969,1587
Bonstetten,Bevölkerung [Pers.],1970,1706
Bonstetten,Bevölkerung [Pers.],1971,1673
Bonstetten,Bevölkerung [Pers.],1972,1696
Bonstetten,Bevölkerung [Pers.],1973,1686
Bonstetten,Bevölkerung [Pers.],1974,1654
Bonstetten,Bevölkerung [Pers.],1975,1622
Bonstetten,Bevölkerung [Pers.],1976,1592
Bonstetten,Bevölkerung [Pers.],1977,1601
Bonstetten,Bevölkerung [Pers.],1978,1761
Bonstetten,Bevölkerung [Pers.],1979,1881
Bonstetten,Bevölkerung [Pers.],1980,2135
Bonstetten,Bevölkerung [Pers.],1981,2344
Bonstetten,Bevölkerung [Pers.],1982,2484
Bonstetten,Bevölkerung [Pers.],1983,2592
Bonstetten,Bevölkerung [Pers.],1984,2591
Bonstetten,Bevölkerung [Pers.],1985,2565
Bonstetten,Bevölkerung [Pers.],1986,2572
Bonstetten,Bevölkerung [Pers.],1987,2575
Bonstetten,Bevölkerung [Pers.],1988,2577
Bonstetten,Bevölkerung [Pers.],1989,2603
Bonstetten,Bevölkerung [Pers.],1990,2738
Bonstetten,Bevölkerung [Pers.],1991,2725
Bonstetten,Bevölkerung [Pers.],1992,2815
Bonstetten,Bevölkerung [Pers.],1993,3028
Bonstetten,Bevölkerung [Pers.],1994,3216
Bonstetten,Bevölkerung [Pers.],1995,3420
Bonstetten,Bevölkerung [Pers.],1996,3570
Bonstetten,Bevölkerung [Pers.],1997,3611
Bonstetten,Bevölkerung [Pers.],1998,3718
Bonstetten,Bevölkerung [Pers.],1999,3746
Bonstetten,Bevölkerung [Pers.],2000,3850
Bonstetten,Bevölkerung [Pers.],2001,3970
Bonstetten,Bevölkerung [Pers.],2002,4087
Bonstetten,Bevölkerung [Pers.],2003,4165
Bonstetten,Bevölkerung [Pers.],2004,4328
Bonstetten,Bevölkerung [Pers.],2005,4468
Bonstetten,Bevölkerung [Pers.],2006,4599
Bonstetten,Bevölkerung [Pers.],2007,4794
Bonstetten,Bevölkerung [Pers.],2008,5005
Bonstetten,Bevölkerung [Pers.],2009,5115
Bonstetten,Bevölkerung [Pers.],2010,5164
Bonstetten,Bevölkerung [Pers.],2011,5166
Bonstetten,Bevölkerung [Pers.],2012,5191
Bonstetten,Bevölkerung [Pers.],2013,5254
Bonstetten,Bevölkerung [Pers.],2014,5279
Bonstetten,Bevölkerung [Pers.],2015,5322
Bonstetten,Bevölkerung [Pers.],2016,5422
Bonstetten,Bevölkerung [Pers.],2017,5491
Bonstetten,Bevölkerung [Pers.],2018,5539
Bonstetten,Bevölkerung [Pers.],2019,5576
Bonstetten,Bevölkerung [Pers.],2020,5610
Bonstetten,Bevölkerung [Pers.],2021,5632
Hausen a.A.,Bevölkerung [Pers.],1962,1750
Hausen a.A.,Bevölkerung [Pers.],1963,1760
Hausen a.A.,Bevölkerung [Pers.],1964,1850
Hausen a.A.,Bevölkerung [Pers.],1965,1913
Hausen a.A.,Bevölkerung [Pers.],1966,1915
Hausen a.A.,Bevölkerung [Pers.],1967,1880
Hausen a.A.,Bevölkerung [Pers.],1968,1887
Hausen a.A.,Bevölkerung [Pers.],1969,1890
Hausen a.A.,Bevölkerung [Pers.],1970,1844
Hausen a.A.,Bevölkerung [Pers.],1971,1850
Hausen a.A.,Bevölkerung [Pers.],1972,1902
Hausen a.A.,Bevölkerung [Pers.],1973,1941
Hausen a.A.,Bevölkerung [Pers.],1974,1945
Hausen a.A.,Bevölkerung [Pers.],1975,1995
Hausen a.A.,Bevölkerung [Pers.],1976,1960
Hausen a.A.,Bevölkerung [Pers.],1977,1980
Hausen a.A.,Bevölkerung [Pers.],1978,2046
Hausen a.A.,Bevölkerung [Pers.],1979,2131
Hausen a.A.,Bevölkerung [Pers.],1980,2232
Hausen a.A.,Bevölkerung [Pers.],1981,2285
Hausen a.A.,Bevölkerung [Pers.],1982,2332
Hausen a.A.,Bevölkerung [Pers.],1983,2393
Hausen a.A.,Bevölkerung [Pers.],1984,2463
Hausen a.A.,Bevölkerung [Pers.],1985,2494
Hausen a.A.,Bevölkerung [Pers.],1986,2469
Hausen a.A.,Bevölkerung [Pers.],1987,2505
Hausen a.A.,Bevölkerung [Pers.],1988,2600
Hausen a.A.,Bevölkerung [Pers.],1989,2653
Hausen a.A.,Bevölkerung [Pers.],1990,2699
Hausen a.A.,Bevölkerung [Pers.],1991,2727
Hausen a.A.,Bevölkerung [Pers.],1992,2786
Hausen a.A.,Bevölkerung [Pers.],1993,2828
Hausen a.A.,Bevölkerung [Pers.],1994,2922
Hausen a.A.,Bevölkerung [Pers.],1995,2984
Hausen a.A.,Bevölkerung [Pers.],1996,3033
Hausen a.A.,Bevölkerung [Pers.],1997,3023
Hausen a.A.,Bevölkerung [Pers.],1998,3040
Hausen a.A.,Bevölkerung [Pers.],1999,3069
Hausen a.A.,Bevölkerung [Pers.],2000,3036
Hausen a.A.,Bevölkerung [Pers.],2001,3101
Hausen a.A.,Bevölkerung [Pers.],2002,3110
Hausen a.A.,Bevölkerung [Pers.],2003,3095
Hausen a.A.,Bevölkerung [Pers.],2004,3138
Hausen a.A.,Bevölkerung [Pers.],2005,3203
Hausen a.A.,Bevölkerung [Pers.],2006,3252
Hausen a.A.,Bevölkerung [Pers.],2007,3235
Hausen a.A.,Bevölkerung [Pers.],2008,3252
Hausen a.A.,Bevölkerung [Pers.],2009,3306
Hausen a.A.,Bevölkerung [Pers.],2010,3362
Hausen a.A.,Bevölkerung [Pers.],2011,3362
Hausen a.A.,Bevölkerung [Pers.],2012,3372
Hausen a.A.,Bevölkerung [Pers.],2013,3416
Hausen a.A.,Bevölkerung [Pers.],2014,3469
Hausen a.A.,Bevölkerung [Pers.],2015,3476
Hausen a.A.,Bevölkerung [Pers.],2016,3556
Hausen a.A.,Bevölkerung [Pers.],2017,3646
Hausen a.A.,Bevölkerung [Pers.],2018,3693
Hausen a.A.,Bevölkerung [Pers.],2019,3749
Hausen a.A.,Bevölkerung [Pers.],2020,3797
Hausen a.A.,Bevölkerung [Pers.],2021,3850
Hedingen,Bevölkerung [Pers.],1962,1859
Hedingen,Bevölkerung [Pers.],1963,1865
Hedingen,Bevölkerung [Pers.],1964,1864
Hedingen,Bevölkerung [Pers.],1965,1842
Hedingen,Bevölkerung [Pers.],1966,1836
Hedingen,Bevölkerung [Pers.],1967,1899
Hedingen,Bevölkerung [Pers.],1968,1880
Hedingen,Bevölkerung [Pers.],1969,1883
Hedingen,Bevölkerung [Pers.],1970,1880
Hedingen,Bevölkerung [Pers.],1971,1850
Hedingen,Bevölkerung [Pers.],1972,1839
Hedingen,Bevölkerung [Pers.],1973,1878
Hedingen,Bevölkerung [Pers.],1974,1890
Hedingen,Bevölkerung [Pers.],1975,1789
Hedingen,Bevölkerung [Pers.],1976,1853
Hedingen,Bevölkerung [Pers.],1977,1851
Hedingen,Bevölkerung [Pers.],1978,1892
Hedingen,Bevölkerung [Pers.],1979,1939
Hedingen,Bevölkerung [Pers.],1980,1954
Hedingen,Bevölkerung [Pers.],1981,2028
Hedingen,Bevölkerung [Pers.],1982,2041
Hedingen,Bevölkerung [Pers.],1983,1994
Hedingen,Bevölkerung [Pers.],1984,1993
Hedingen,Bevölkerung [Pers.],1985,2021
Hedingen,Bevölkerung [Pers.],1986,2017
Hedingen,Bevölkerung [Pers.],1987,2106
Hedingen,Bevölkerung [Pers.],1988,2124
Hedingen,Bevölkerung [Pers.],1989,2168
Hedingen,Bevölkerung [Pers.],1990,2187
Hedingen,Bevölkerung [Pers.],1991,2225
Hedingen,Bevölkerung [Pers.],1992,2415
Hedingen,Bevölkerung [Pers.],1993,2480
Hedingen,Bevölkerung [Pers.],1994,2653
Hedingen,Bevölkerung [Pers.],1995,2706
Hedingen,Bevölkerung [Pers.],1996,2797
Hedingen,Bevölkerung [Pers.],1997,2817
Hedingen,Bevölkerung [Pers.],1998,2916
Hedingen,Bevölkerung [Pers.],1999,2982
Hedingen,Bevölkerung [Pers.],2000,2986
Hedingen,Bevölkerung [Pers.],2001,3070
Hedingen,Bevölkerung [Pers.],2002,3073
Hedingen,Bevölkerung [Pers.],2003,3059
Hedingen,Bevölkerung [Pers.],2004,3107
Hedingen,Bevölkerung [Pers.],2005,3182
Hedingen,Bevölkerung [Pers.],2006,3300
Hedingen,Bevölkerung [Pers.],2007,3318
Hedingen,Bevölkerung [Pers.],2008,3399
Hedingen,Bevölkerung [Pers.],2009,3404
Hedingen,Bevölkerung [Pers.],2010,3408
Hedingen,Bevölkerung [Pers.],2011,3464
Hedingen,Bevölkerung [Pers.],2012,3506
Hedingen,Bevölkerung [Pers.],2013,3585
Hedingen,Bevölkerung [Pers.],2014,3645
Hedingen,Bevölkerung [Pers.],2015,3655
Hedingen,Bevölkerung [Pers.],2016,3667
Hedingen,Bevölkerung [Pers.],2017,3678
Hedingen,Bevölkerung [Pers.],2018,3729
Hedingen,Bevölkerung [Pers.],2019,3775
Hedingen,Bevölkerung [Pers.],2020,3793
Hedingen,Bevölkerung [Pers.],2021,3777
Kappel a.A.,Bevölkerung [Pers.],1962,670
Kappel a.A.,Bevölkerung [Pers.],1963,682
Kappel a.A.,Bevölkerung [Pers.],1964,530
Kappel a.A.,Bevölkerung [Pers.],1965,534
Kappel a.A.,Bevölkerung [Pers.],1966,545
Kappel a.A.,Bevölkerung [Pers.],1967,555
Kappel a.A.,Bevölkerung [Pers.],1968,569
Kappel a.A.,Bevölkerung [Pers.],1969,582
Kappel a.A.,Bevölkerung [Pers.],1970,636
Kappel a.A.,Bevölkerung [Pers.],1971,555
Kappel a.A.,Bevölkerung [Pers.],1972,533
Kappel a.A.,Bevölkerung [Pers.],1973,552
Kappel a.A.,Bevölkerung [Pers.],1974,545
Kappel a.A.,Bevölkerung [Pers.],1975,559
Kappel a.A.,Bevölkerung [Pers.],1976,550
Kappel a.A.,Bevölkerung [Pers.],1977,537
Kappel a.A.,Bevölkerung [Pers.],1978,544
Kappel a.A.,Bevölkerung [Pers.],1979,556
Kappel a.A.,Bevölkerung [Pers.],1980,579
Kappel a.A.,Bevölkerung [Pers.],1981,590
Kappel a.A.,Bevölkerung [Pers.],1982,594
Kappel a.A.,Bevölkerung [Pers.],1983,607
Kappel a.A.,Bevölkerung [Pers.],1984,615
Kappel a.A.,Bevölkerung [Pers.],1985,641
Kappel a.A.,Bevölkerung [Pers.],1986,658
Kappel a.A.,Bevölkerung [Pers.],1987,668
Kappel a.A.,Bevölkerung [Pers.],1988,676
Kappel a.A.,Bevölkerung [Pers.],1989,707
Kappel a.A.,Bevölkerung [Pers.],1990,729
Kappel a.A.,Bevölkerung [Pers.],1991,771
Kappel a.A.,Bevölkerung [Pers.],1992,772
Kappel a.A.,Bevölkerung [Pers.],1993,817
Kappel a.A.,Bevölkerung [Pers.],1994,828
Kappel a.A.,Bevölkerung [Pers.],1995,844
Kappel a.A.,Bevölkerung [Pers.],1996,857
Kappel a.A.,Bevölkerung [Pers.],1997,851
Kappel a.A.,Bevölkerung [Pers.],1998,856
Kappel a.A.,Bevölkerung [Pers.],1999,870
Kappel a.A.,Bevölkerung [Pers.],2000,866
Kappel a.A.,Bevölkerung [Pers.],2001,878
Kappel a.A.,Bevölkerung [Pers.],2002,875
Kappel a.A.,Bevölkerung [Pers.],2003,891
Kappel a.A.,Bevölkerung [Pers.],2004,862
Kappel a.A.,Bevölkerung [Pers.],2005,846
Kappel a.A.,Bevölkerung [Pers.],2006,856
Kappel a.A.,Bevölkerung [Pers.],2007,846
Kappel a.A.,Bevölkerung [Pers.],2008,862
Kappel a.A.,Bevölkerung [Pers.],2009,882
Kappel a.A.,Bevölkerung [Pers.],2010,918
Kappel a.A.,Bevölkerung [Pers.],2011,952
Kappel a.A.,Bevölkerung [Pers.],2012,922
Kappel a.A.,Bevölkerung [Pers.],2013,955
Kappel a.A.,Bevölkerung [Pers.],2014,1014
Kappel a.A.,Bevölkerung [Pers.],2015,1029
Kappel a.A.,Bevölkerung [Pers.],2016,1110
Kappel a.A.,Bevölkerung [Pers.],2017,1124
Kappel a.A.,Bevölkerung [Pers.],2018,1158
Kappel a.A.,Bevölkerung [Pers.],2019,1221
Kappel a.A.,Bevölkerung [Pers.],2020,1244
Kappel a.A.,Bevölkerung [Pers.],2021,1287
Knonau,Bevölkerung [Pers.],1962,750
Knonau,Bevölkerung [Pers.],1963,750
Knonau,Bevölkerung [Pers.],1964,774
Knonau,Bevölkerung [Pers.],1965,776
Knonau,Bevölkerung [Pers.],1966,792
Knonau,Bevölkerung [Pers.],1967,802
Knonau,Bevölkerung [Pers.],1968,874
Knonau,Bevölkerung [Pers.],1969,893
Knonau,Bevölkerung [Pers.],1970,932
Knonau,Bevölkerung [Pers.],1971,861
Knonau,Bevölkerung [Pers.],1972,923
Knonau,Bevölkerung [Pers.],1973,914
Knonau,Bevölkerung [Pers.],1974,886
Knonau,Bevölkerung [Pers.],1975,898
Knonau,Bevölkerung [Pers.],1976,900
Knonau,Bevölkerung [Pers.],1977,917
Knonau,Bevölkerung [Pers.],1978,942
Knonau,Bevölkerung [Pers.],1979,922
Knonau,Bevölkerung [Pers.],1980,927
Knonau,Bevölkerung [Pers.],1981,927
Knonau,Bevölkerung [Pers.],1982,906
Knonau,Bevölkerung [Pers.],1983,892
Knonau,Bevölkerung [Pers.],1984,904
Knonau,Bevölkerung [Pers.],1985,915
Knonau,Bevölkerung [Pers.],1986,924
Knonau,Bevölkerung [Pers.],1987,995
Knonau,Bevölkerung [Pers.],1988,994
Knonau,Bevölkerung [Pers.],1989,996
Knonau,Bevölkerung [Pers.],1990,1011
Knonau,Bevölkerung [Pers.],1991,1093
Knonau,Bevölkerung [Pers.],1992,1094
Knonau,Bevölkerung [Pers.],1993,1145
Knonau,Bevölkerung [Pers.],1994,1177
Knonau,Bevölkerung [Pers.],1995,1223
Knonau,Bevölkerung [Pers.],1996,1228
Knonau,Bevölkerung [Pers.],1997,1241
Knonau,Bevölkerung [Pers.],1998,1325
Knonau,Bevölkerung [Pers.],1999,1322
Knonau,Bevölkerung [Pers.],2000,1439
Knonau,Bevölkerung [Pers.],2001,1479
Knonau,Bevölkerung [Pers.],2002,1497
Knonau,Bevölkerung [Pers.],2003,1483
Knonau,Bevölkerung [Pers.],2004,1469
Knonau,Bevölkerung [Pers.],2005,1509
Knonau,Bevölkerung [Pers.],2006,1577
Knonau,Bevölkerung [Pers.],2007,1701
Knonau,Bevölkerung [Pers.],2008,1753
Knonau,Bevölkerung [Pers.],2009,1739
Knonau,Bevölkerung [Pers.],2010,1802
Knonau,Bevölkerung [Pers.],2011,1894
Knonau,Bevölkerung [Pers.],2012,1979
Knonau,Bevölkerung [Pers.],2013,1999
Knonau,Bevölkerung [Pers.],2014,2033
Knonau,Bevölkerung [Pers.],2015,2094
Knonau,Bevölkerung [Pers.],2016,2158
Knonau,Bevölkerung [Pers.],2017,2301
Knonau,Bevölkerung [Pers.],2018,2371
Knonau,Bevölkerung [Pers.],2019,2373
Knonau,Bevölkerung [Pers.],2020,2368
Knonau,Bevölkerung [Pers.],2021,2446
Maschwanden,Bevölkerung [Pers.],1962,433
Maschwanden,Bevölkerung [Pers.],1963,431
Maschwanden,Bevölkerung [Pers.],1964,437
Maschwanden,Bevölkerung [Pers.],1965,449
Maschwanden,Bevölkerung [Pers.],1966,432
Maschwanden,Bevölkerung [Pers.],1967,442
Maschwanden,Bevölkerung [Pers.],1968,444
Maschwanden,Bevölkerung [Pers.],1969,433
Maschwanden,Bevölkerung [Pers.],1970,400
Maschwanden,Bevölkerung [Pers.],1971,416
Maschwanden,Bevölkerung [Pers.],1972,411
Maschwanden,Bevölkerung [Pers.],1973,404
Maschwanden,Bevölkerung [Pers.],1974,411
Maschwanden,Bevölkerung [Pers.],1975,420
Maschwanden,Bevölkerung [Pers.],1976,415
Maschwanden,Bevölkerung [Pers.],1977,408
Maschwanden,Bevölkerung [Pers.],1978,418
Maschwanden,Bevölkerung [Pers.],1979,428
Maschwanden,Bevölkerung [Pers.],1980,427
Maschwanden,Bevölkerung [Pers.],1981,438
Maschwanden,Bevölkerung [Pers.],1982,431
Maschwanden,Bevölkerung [Pers.],1983,467
Maschwanden,Bevölkerung [Pers.],1984,458
Maschwanden,Bevölkerung [Pers.],1985,472
Maschwanden,Bevölkerung [Pers.],1986,479
Maschwanden,Bevölkerung [Pers.],1987,474
Maschwanden,Bevölkerung [Pers.],1988,464
Maschwanden,Bevölkerung [Pers.],1989,489
Maschwanden,Bevölkerung [Pers.],1990,504
Maschwanden,Bevölkerung [Pers.],1991,496
Maschwanden,Bevölkerung [Pers.],1992,502
Maschwanden,Bevölkerung [Pers.],1993,502
Maschwanden,Bevölkerung [Pers.],1994,519
Maschwanden,Bevölkerung [Pers.],1995,517
Maschwanden,Bevölkerung [Pers.],1996,510
Maschwanden,Bevölkerung [Pers.],1997,507
Maschwanden,Bevölkerung [Pers.],1998,501
Maschwanden,Bevölkerung [Pers.],1999,531
Maschwanden,Bevölkerung [Pers.],2000,574
Maschwanden,Bevölkerung [Pers.],2001,576
Maschwanden,Bevölkerung [Pers.],2002,574
Maschwanden,Bevölkerung [Pers.],2003,573
Maschwanden,Bevölkerung [Pers.],2004,578
Maschwanden,Bevölkerung [Pers.],2005,577
Maschwanden,Bevölkerung [Pers.],2006,566
Maschwanden,Bevölkerung [Pers.],2007,569
Maschwanden,Bevölkerung [Pers.],2008,571
Maschwanden,Bevölkerung [Pers.],2009,588
Maschwanden,Bevölkerung [Pers.],2010,612
Maschwanden,Bevölkerung [Pers.],2011,641
Maschwanden,Bevölkerung [Pers.],2012,641
Maschwanden,Bevölkerung [Pers.],2013,664
Maschwanden,Bevölkerung [Pers.],2014,664
Maschwanden,Bevölkerung [Pers.],2015,638
Maschwanden,Bevölkerung [Pers.],2016,620
Maschwanden,Bevölkerung [Pers.],2017,636
Maschwanden,Bevölkerung [Pers.],2018,648
Maschwanden,Bevölkerung [Pers.],2019,640
Maschwanden,Bevölkerung [Pers.],2020,636
Maschwanden,Bevölkerung [Pers.],2021,641
Mettmenstetten,Bevölkerung [Pers.],1962,1650
Mettmenstetten,Bevölkerung [Pers.],1963,1720
Mettmenstetten,Bevölkerung [Pers.],1964,1695
Mettmenstetten,Bevölkerung [Pers.],1965,1733
Mettmenstetten,Bevölkerung [Pers.],1966,1740
Mettmenstetten,Bevölkerung [Pers.],1967,1777
Mettmenstetten,Bevölkerung [Pers.],1968,1807
Mettmenstetten,Bevölkerung [Pers.],1969,1855
Mettmenstetten,Bevölkerung [Pers.],1970,1866
Mettmenstetten,Bevölkerung [Pers.],1971,1798
Mettmenstetten,Bevölkerung [Pers.],1972,1936
Mettmenstetten,Bevölkerung [Pers.],1973,1949
Mettmenstetten,Bevölkerung [Pers.],1974,2036
Mettmenstetten,Bevölkerung [Pers.],1975,1954
Mettmenstetten,Bevölkerung [Pers.],1976,1979
Mettmenstetten,Bevölkerung [Pers.],1977,2092
Mettmenstetten,Bevölkerung [Pers.],1978,2094
Mettmenstetten,Bevölkerung [Pers.],1979,2137
Mettmenstetten,Bevölkerung [Pers.],1980,2228
Mettmenstetten,Bevölkerung [Pers.],1981,2381
Mettmenstetten,Bevölkerung [Pers.],1982,2461
Mettmenstetten,Bevölkerung [Pers.],1983,2632
Mettmenstetten,Bevölkerung [Pers.],1984,2733
Mettmenstetten,Bevölkerung [Pers.],1985,2717
Mettmenstetten,Bevölkerung [Pers.],1986,2765
Mettmenstetten,Bevölkerung [Pers.],1987,2818
Mettmenstetten,Bevölkerung [Pers.],1988,2846
Mettmenstetten,Bevölkerung [Pers.],1989,2822
Mettmenstetten,Bevölkerung [Pers.],1990,2874
Mettmenstetten,Bevölkerung [Pers.],1991,2911
Mettmenstetten,Bevölkerung [Pers.],1992,2983
Mettmenstetten,Bevölkerung [Pers.],1993,3010
Mettmenstetten,Bevölkerung [Pers.],1994,3111
Mettmenstetten,Bevölkerung [Pers.],1995,3254
Mettmenstetten,Bevölkerung [Pers.],1996,3395
Mettmenstetten,Bevölkerung [Pers.],1997,3457
Mettmenstetten,Bevölkerung [Pers.],1998,3522
Mettmenstetten,Bevölkerung [Pers.],1999,3592
Mettmenstetten,Bevölkerung [Pers.],2000,3661
Mettmenstetten,Bevölkerung [Pers.],2001,3693
Mettmenstetten,Bevölkerung [Pers.],2002,3758
Mettmenstetten,Bevölkerung [Pers.],2003,3773
Mettmenstetten,Bevölkerung [Pers.],2004,3916
